date,value,category,topic
2023-10-11,39.48922954535958,Economics,Finance
2023-10-12,38.15813192023509,Economics,Finance
2023-10-13,37.71443271186027,Economics,Finance
2023-10-14,21.29756200199168,Economics,Finance
2023-10-15,19.522765168492374,Economics,Finance
2023-10-16,36.827034295110614,Economics,Finance
2023-10-17,39.04553033698475,Economics,Finance
2023-10-18,38.15813192023509,Economics,Finance
2023-10-19,36.827034295110614,Economics,Finance
2023-10-20,35.495936669986136,Economics,Finance
2023-10-21,20.853862793616855,Economics,Finance
2023-10-22,18.191667543367895,Economics,Finance
2023-10-23,35.052237461611305,Economics,Finance
2023-10-24,33.36767368827669,Economics,Finance
2023-10-25,37.71997895196495,Economics,Finance
2023-10-26,36.26921053073553,Economics,Finance
2023-10-27,33.36767368827669,Economics,Finance
2023-10-28,20.794347370955037,Economics,Finance
2023-10-29,18.376400002239333,Economics,Finance
2023-10-30,37.23638947822181,Economics,Finance
2023-10-31,39.65433684693751,Economics,Finance
2023-11-01,36.752800004478665,Economics,Finance
2023-11-02,38.20356842570809,Economics,Finance
2023-11-03,40.62151579442379,Economics,Finance
2023-11-04,23.21229473967074,Economics,Finance
2023-11-05,20.310757897211897,Economics,Finance
2023-11-06,41.10510526816693,Economics,Finance
2023-11-07,39.65433684693751,Economics,Finance
2023-11-08,36.26921053073553,Economics,Finance
2023-11-09,39.65433684693751,Economics,Finance
2023-11-10,33.36767368827669,Economics,Finance
2023-11-11,20.310757897211897,Economics,Finance
2023-11-12,17.892810528496195,Economics,Finance
2023-11-13,36.26921053073553,Economics,Finance
2023-11-14,37.23638947822181,Economics,Finance
2023-11-15,37.71997895196495,Economics,Finance
2023-11-16,38.68715789945123,Economics,Finance
2023-11-17,35.302031583249246,Economics,Finance
2023-11-18,22.245115792184457,Economics,Finance
2023-11-19,17.409221054753054,Economics,Finance
2023-11-20,37.71997895196495,Economics,Finance
2023-11-21,35.78562105699239,Economics,Finance
2023-11-22,36.752800004478665,Economics,Finance
2023-11-23,28.04818947710214,Economics,Finance
2023-11-24,32.40049474079041,Economics,Finance
2023-11-25,19.343578949725615,Economics,Finance
2023-11-26,17.409221054753054,Economics,Finance
2023-11-27,33.36767368827669,Economics,Finance
2023-11-28,37.23638947822181,Economics,Finance
2023-11-29,37.71997895196495,Economics,Finance
2023-11-30,38.68715789945123,Economics,Finance
2023-12-01,36.752800004478665,Economics,Finance
2023-12-02,24.66306316090016,Economics,Finance
2023-12-03,19.827168423468756,Economics,Finance
2023-12-04,40.62151579442379,Economics,Finance
2023-12-05,40.62151579442379,Economics,Finance
2023-12-06,39.170747373194374,Economics,Finance
2023-12-07,41.10510526816693,Economics,Finance
2023-12-08,39.170747373194374,Economics,Finance
2023-12-09,22.728705265927598,Economics,Finance
2023-12-10,19.827168423468756,Economics,Finance
2023-12-11,40.62151579442379,Economics,Finance
2023-12-12,38.68715789945123,Economics,Finance
2023-12-13,41.588694741910075,Economics,Finance
2023-12-14,43.52305263688263,Economics,Finance
2023-12-15,40.13792632068065,Economics,Finance
2023-12-16,24.179473687157017,Economics,Finance
2023-12-17,19.343578949725615,Economics,Finance
2023-12-18,38.68715789945123,Economics,Finance
2023-12-19,39.65433684693751,Economics,Finance
2023-12-20,40.13792632068065,Economics,Finance
2023-12-21,37.71997895196495,Economics,Finance
2023-12-22,36.26921053073553,Economics,Finance
2023-12-23,22.245115792184457,Economics,Finance
2023-12-24,17.409221054753054,Economics,Finance
2023-12-25,18.859989475982474,Economics,Finance
2023-12-26,32.40049474079041,Economics,Finance
2023-12-27,36.752800004478665,Economics,Finance
2023-12-28,36.752800004478665,Economics,Finance
2023-12-29,34.81844210950611,Economics,Finance
2023-12-30,22.728705265927598,Economics,Finance
2023-12-31,17.409221054753054,Economics,Finance
2024-01-01,23.21229473967074,Economics,Finance
2024-01-02,38.68715789945123,Economics,Finance
2024-01-03,40.62151579442379,Economics,Finance
2024-01-04,44.490231584368914,Economics,Finance
2024-01-05,39.65433684693751,Economics,Finance
2024-01-06,25.1466526346433,Economics,Finance
2024-01-07,21.761526318441316,Economics,Finance
2024-01-08,40.62151579442379,Economics,Finance
2024-01-09,39.170747373194374,Economics,Finance
2024-01-10,39.65433684693751,Economics,Finance
2024-01-11,41.10510526816693,Economics,Finance
2024-01-12,39.65433684693751,Economics,Finance
2024-01-13,22.728705265927598,Economics,Finance
2024-01-14,19.827168423468756,Economics,Finance
2024-01-15,34.334852635762964,Economics,Finance
2024-01-16,39.170747373194374,Economics,Finance
2024-01-17,38.68715789945123,Economics,Finance
2024-01-18,39.65433684693751,Economics,Finance
2024-01-19,39.65433684693751,Economics,Finance
2024-01-20,26.11383158212958,Economics,Finance
2024-01-21,20.794347370955037,Economics,Finance
2024-01-22,36.752800004478665,Economics,Finance
2024-01-23,40.13792632068065,Economics,Finance
2024-01-24,44.490231584368914,Economics,Finance
2024-01-25,39.65433684693751,Economics,Finance
2024-01-26,34.81844210950611,Economics,Finance
2024-01-27,24.179473687157017,Economics,Finance
2024-01-28,20.310757897211897,Economics,Finance
2024-01-29,40.62151579442379,Economics,Finance
2024-01-30,43.52305263688263,Economics,Finance
2024-01-31,41.588694741910075,Economics,Finance
2024-02-01,44.006642110625776,Economics,Finance
2024-02-02,39.65433684693751,Economics,Finance
2024-02-03,25.63024210838644,Economics,Finance
2024-02-04,21.761526318441316,Economics,Finance
2024-02-05,44.490231584368914,Economics,Finance
2024-02-06,46.42458947934148,Economics,Finance
2024-02-07,48.358947374314035,Economics,Finance
2024-02-08,46.908178953084615,Economics,Finance
2024-02-09,43.039463163139494,Economics,Finance
2024-02-10,24.66306316090016,Economics,Finance
2024-02-11,21.761526318441316,Economics,Finance
2024-02-12,42.07228421565321,Economics,Finance
2024-02-13,44.006642110625776,Economics,Finance
2024-02-14,41.588694741910075,Economics,Finance
2024-02-15,41.588694741910075,Economics,Finance
2024-02-16,41.10510526816693,Economics,Finance
2024-02-17,26.11383158212958,Economics,Finance
2024-02-18,21.277936844698175,Economics,Finance
2024-02-19,36.752800004478665,Economics,Finance
2024-02-20,45.457410531855196,Economics,Finance
2024-02-21,44.490231584368914,Economics,Finance
2024-02-22,44.006642110625776,Economics,Finance
2024-02-23,43.039463163139494,Economics,Finance
2024-02-24,25.63024210838644,Economics,Finance
2024-02-25,21.761526318441316,Economics,Finance
2024-02-26,44.006642110625776,Economics,Finance
2024-02-27,44.490231584368914,Economics,Finance
2024-02-28,42.07228421565321,Economics,Finance
2024-02-29,42.55587368939635,Economics,Finance
2024-03-01,40.62151579442379,Economics,Finance
2024-03-02,26.597421055872722,Economics,Finance
2024-03-03,22.245115792184457,Economics,Finance
2024-03-04,41.588694741910075,Economics,Finance
2024-03-05,42.07228421565321,Economics,Finance
2024-03-06,44.006642110625776,Economics,Finance
2024-03-07,42.55587368939635,Economics,Finance
2024-03-08,37.71997895196495,Economics,Finance
2024-03-09,23.69588421341388,Economics,Finance
2024-03-10,21.761526318441316,Economics,Finance
2024-03-11,42.55587368939635,Economics,Finance
2024-03-12,43.039463163139494,Economics,Finance
2024-03-13,40.62151579442379,Economics,Finance
2024-03-14,41.588694741910075,Economics,Finance
2024-03-15,38.68715789945123,Economics,Finance
2024-03-16,23.21229473967074,Economics,Finance
2024-03-17,20.794347370955037,Economics,Finance
2024-03-18,40.13792632068065,Economics,Finance
2024-03-19,41.588694741910075,Economics,Finance
2024-03-20,42.07228421565321,Economics,Finance
2024-03-21,41.10510526816693,Economics,Finance
2024-03-22,38.20356842570809,Economics,Finance
2024-03-23,23.21229473967074,Economics,Finance
2024-03-24,19.827168423468756,Economics,Finance
2024-03-25,34.81844210950611,Economics,Finance
2024-03-26,38.68715789945123,Economics,Finance
2024-03-27,38.20356842570809,Economics,Finance
2024-03-28,40.13792632068065,Economics,Finance
2024-03-29,29.015368424588424,Economics,Finance
2024-03-30,22.245115792184457,Economics,Finance
2024-03-31,20.310757897211897,Economics,Finance
2024-04-01,37.23638947822181,Economics,Finance
2024-04-02,41.10510526816693,Economics,Finance
2024-04-03,40.13792632068065,Economics,Finance
2024-04-04,42.55587368939635,Economics,Finance
2024-04-05,39.65433684693751,Economics,Finance
2024-04-06,23.69588421341388,Economics,Finance
2024-04-07,19.343578949725615,Economics,Finance
2024-04-08,36.752800004478665,Economics,Finance
2024-04-09,36.26921053073553,Economics,Finance
2024-04-10,37.23638947822181,Economics,Finance
2024-04-11,34.334852635762964,Economics,Finance
2024-04-12,36.752800004478665,Economics,Finance
2024-04-13,22.728705265927598,Economics,Finance
2024-04-14,18.859989475982474,Economics,Finance
2024-04-15,40.62151579442379,Economics,Finance
2024-04-16,38.68715789945123,Economics,Finance
2024-04-17,35.78562105699239,Economics,Finance
2024-04-18,39.65433684693751,Economics,Finance
2024-04-19,37.23638947822181,Economics,Finance
2024-04-20,22.245115792184457,Economics,Finance
2024-04-21,18.376400002239333,Economics,Finance
2024-04-22,38.68715789945123,Economics,Finance
2024-04-23,38.68715789945123,Economics,Finance
2024-04-24,38.68715789945123,Economics,Finance
2024-04-25,40.13792632068065,Economics,Finance
2024-04-26,38.68715789945123,Economics,Finance
2024-04-27,22.728705265927598,Economics,Finance
2024-04-28,20.310757897211897,Economics,Finance
2024-04-29,39.170747373194374,Economics,Finance
2024-04-30,40.13792632068065,Economics,Finance
2024-05-01,37.71997895196495,Economics,Finance
2024-05-02,39.65433684693751,Economics,Finance
2024-05-03,37.23638947822181,Economics,Finance
2024-05-04,23.21229473967074,Economics,Finance
2024-05-05,19.827168423468756,Economics,Finance
2024-05-06,39.170747373194374,Economics,Finance
2024-05-07,37.71997895196495,Economics,Finance
2024-05-08,38.68715789945123,Economics,Finance
2024-05-09,39.65433684693751,Economics,Finance
2024-05-10,38.20356842570809,Economics,Finance
2024-05-11,21.761526318441316,Economics,Finance
2024-05-12,18.376400002239333,Economics,Finance
2024-05-13,42.07228421565321,Economics,Finance
2024-05-14,41.588694741910075,Economics,Finance
2024-05-15,40.62151579442379,Economics,Finance
2024-05-16,41.588694741910075,Economics,Finance
2024-05-17,38.20356842570809,Economics,Finance
2024-05-18,24.66306316090016,Economics,Finance
2024-05-19,18.859989475982474,Economics,Finance
2024-05-20,35.302031583249246,Economics,Finance
2024-05-21,38.97556695425408,Economics,Finance
2024-05-22,38.97556695425408,Economics,Finance
2024-05-23,39.55729183416832,Economics,Finance
2024-05-24,36.066942554682875,Economics,Finance
2024-05-25,21.523820556826877,Economics,Finance
2024-05-26,19.19692103716992,Economics,Finance
2024-05-27,31.413143515368958,Economics,Finance
2024-05-28,37.812117194425596,Economics,Finance
2024-05-29,37.230392314511356,Economics,Finance
2024-05-30,37.812117194425596,Economics,Finance
2024-05-31,38.39384207433984,Economics,Finance
2024-06-01,23.2689951965696,Economics,Finance
2024-06-02,20.3603707969984,Economics,Finance
2024-06-03,41.30246647391103,Economics,Finance
2024-06-04,40.7207415939968,Economics,Finance
2024-06-05,40.13901671408256,Economics,Finance
2024-06-06,41.30246647391103,Economics,Finance
2024-06-07,39.55729183416832,Economics,Finance
2024-06-08,24.432444956398076,Economics,Finance
2024-06-09,20.942095676912636,Economics,Finance
2024-06-10,42.46591623373951,Economics,Finance
2024-06-11,41.30246647391103,Economics,Finance
2024-06-12,44.211090873482235,Economics,Finance
2024-06-13,41.30246647391103,Economics,Finance
2024-06-14,39.55729183416832,Economics,Finance
2024-06-15,22.687270316655358,Economics,Finance
2024-06-16,18.033471277341437,Economics,Finance
2024-06-17,34.903492794854394,Economics,Finance
2024-06-18,43.047641113653754,Economics,Finance
2024-06-19,37.230392314511356,Economics,Finance
2024-06-20,41.30246647391103,Economics,Finance
2024-06-21,36.066942554682875,Economics,Finance
2024-06-22,22.687270316655358,Economics,Finance
2024-06-23,20.942095676912636,Economics,Finance
2024-06-24,38.39384207433984,Economics,Finance
2024-06-25,40.7207415939968,Economics,Finance
2024-06-26,40.13901671408256,Economics,Finance
2024-06-27,37.230392314511356,Economics,Finance
2024-06-28,37.812117194425596,Economics,Finance
2024-06-29,23.85072007648384,Economics,Finance
2024-06-30,20.942095676912636,Economics,Finance
2024-07-01,38.39384207433984,Economics,Finance
2024-07-02,40.13901671408256,Economics,Finance
2024-07-03,38.39384207433984,Economics,Finance
2024-07-04,33.15831815511168,Economics,Finance
2024-07-05,38.39384207433984,Economics,Finance
2024-07-06,23.2689951965696,Economics,Finance
2024-07-07,20.3603707969984,Economics,Finance
2024-07-08,38.39384207433984,Economics,Finance
2024-07-09,38.97556695425408,Economics,Finance
2024-07-10,37.812117194425596,Economics,Finance
2024-07-11,40.7207415939968,Economics,Finance
2024-07-12,37.812117194425596,Economics,Finance
2024-07-13,22.687270316655358,Economics,Finance
2024-07-14,19.19692103716992,Economics,Finance
2024-07-15,40.7207415939968,Economics,Finance
2024-07-16,40.7207415939968,Economics,Finance
2024-07-17,37.230392314511356,Economics,Finance
2024-07-18,41.30246647391103,Economics,Finance
2024-07-19,41.30246647391103,Economics,Finance
2024-07-20,23.2689951965696,Economics,Finance
2024-07-21,19.19692103716992,Economics,Finance
2024-07-22,42.46591623373951,Economics,Finance
2024-07-23,44.211090873482235,Economics,Finance
2024-07-24,41.88419135382527,Economics,Finance
2024-07-25,43.629365993567994,Economics,Finance
2024-07-26,38.39384207433984,Economics,Finance
2024-07-27,23.2689951965696,Economics,Finance
2024-07-28,18.615196157255678,Economics,Finance
2024-07-29,38.97556695425408,Economics,Finance
2024-07-30,38.39384207433984,Economics,Finance
2024-07-31,40.13901671408256,Economics,Finance
2024-08-01,38.97556695425408,Economics,Finance
2024-08-02,38.97556695425408,Economics,Finance
2024-08-03,24.432444956398076,Economics,Finance
2024-08-04,19.77864591708416,Economics,Finance
2024-08-05,47.11971527305344,Economics,Finance
2024-08-06,44.792815753396475,Economics,Finance
2024-08-07,42.46591623373951,Economics,Finance
2024-08-08,38.97556695425408,Economics,Finance
2024-08-09,37.812117194425596,Economics,Finance
2024-08-10,22.687270316655358,Economics,Finance
2024-08-11,19.77864591708416,Economics,Finance
2024-08-12,40.13901671408256,Economics,Finance
2024-08-13,40.7207415939968,Economics,Finance
2024-08-14,40.13901671408256,Economics,Finance
2024-08-15,36.066942554682875,Economics,Finance
2024-08-16,37.230392314511356,Economics,Finance
2024-08-17,23.2689951965696,Economics,Finance
2024-08-18,19.77864591708416,Economics,Finance
2024-08-19,37.812117194425596,Economics,Finance
2024-08-20,40.7207415939968,Economics,Finance
2024-08-21,38.97556695425408,Economics,Finance
2024-08-22,38.39384207433984,Economics,Finance
2024-08-23,37.812117194425596,Economics,Finance
2024-08-24,24.432444956398076,Economics,Finance
2024-08-25,19.77864591708416,Economics,Finance
2024-08-26,37.230392314511356,Economics,Finance
2024-08-27,40.13901671408256,Economics,Finance
2024-08-28,43.047641113653754,Economics,Finance
2024-08-29,40.7207415939968,Economics,Finance
2024-08-30,37.812117194425596,Economics,Finance
2024-08-31,24.432444956398076,Economics,Finance
2024-09-01,19.19692103716992,Economics,Finance
2024-09-02,34.903492794854394,Economics,Finance
2024-09-03,43.629365993567994,Economics,Finance
2024-09-04,44.211090873482235,Economics,Finance
2024-09-05,39.55729183416832,Economics,Finance
2024-09-06,39.55729183416832,Economics,Finance
2024-09-07,23.85072007648384,Economics,Finance
2024-09-08,22.105545436741117,Economics,Finance
2024-09-09,46.5379903931392,Economics,Finance
2024-09-10,47.70144015296768,Economics,Finance
2024-09-11,48.28316503288192,Economics,Finance
2024-09-12,57.00903823159551,Economics,Finance
2024-09-13,54.100413832024316,Economics,Finance
2024-09-14,26.759344476055038,Economics,Finance
2024-09-15,22.687270316655358,Economics,Finance
2024-09-16,58.17248799142399,Economics,Finance
2024-09-17,49.44661479271039,Economics,Finance
2024-09-18,45.374540633310716,Economics,Finance
2024-09-19,47.70144015296768,Economics,Finance
2024-09-20,44.211090873482235,Economics,Finance
2024-09-21,26.177619596140797,Economics,Finance
2024-09-22,22.105545436741117,Economics,Finance
2024-09-23,50.61006455253887,Economics,Finance
